,cyclone_name,cyclone_id,sar_time,file,match_type,analysis_center_quality_flag,analysis_rmax,analysis_vmax,vmax,sar_aeqd_path,sargeo_path,nan_ratio_within_100km,split
231,GILMA,ep072024,2024-08-28 03:34:01,rcm1-sclna-owi-cm-20240828t033401-20240828t033517-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.3,58000.0,20.46155053081258,23,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep072024/rcm1-sclna-owi-cm-20240828t033401-20240828t033517-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep072024/IRWIN/rcm1-sclna-owi-cm-20240828t033401-20240828t033517-00003-______ll_gd_GEO-IRWIN.nc,0.0319949012109624,train
232,GILMA,ep072024,2024-08-21 14:00:27,rcm2-sclnc-owi-cm-20240821t140027-20240821t140143-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,23000.0,47.86998888888888,41,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep072024/rcm2-sclnc-owi-cm-20240821t140027-20240821t140143-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep072024/IRWIN/rcm2-sclnc-owi-cm-20240821t140027-20240821t140143-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
233,GILMA,ep072024,2024-08-19 01:48:11,rcm2-sc50mc-owi-cm-20240819t014811-20240819t014929-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.0,30000.0,22.72578203179168,20,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep072024/rcm2-sc50mc-owi-cm-20240819t014811-20240819t014929-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep072024/IRWIN/rcm2-sc50mc-owi-cm-20240819t014811-20240819t014929-00003-______ll_gd_GEO-IRWIN.nc,0.0053537284894837,train
234,GILMA,ep072024,2024-08-27 15:20:10,rcm1-sclna-owi-cm-20240827t152010-20240827t152126-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,39000.0,28.629844381531736,33,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep072024/rcm1-sclna-owi-cm-20240827t152010-20240827t152126-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep072024/IRWIN/rcm1-sclna-owi-cm-20240827t152010-20240827t152126-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
235,GILMA,ep072024,2024-08-27 03:25:50,rcm1-sclnc-owi-cm-20240827t032550-20240827t032705-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,16000.0,49.24201481481482,47,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep072024/rcm1-sclnc-owi-cm-20240827t032550-20240827t032705-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep072024/IRWIN/rcm1-sclnc-owi-cm-20240827t032550-20240827t032705-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
238,YUN-YEUNG,wp122023,2023-09-06 09:04:46,s1a-ew-owi-cm-20230906t090446-20230906t090549-000003-060AF0_ll_gd_GEO-IRWIN.nc,exact_contains,1.0,65000.0,23.84467962651488,19,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp122023/s1a-ew-owi-cm-20230906t090446-20230906t090549-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp122023/IRWIN/s1a-ew-owi-cm-20230906t090446-20230906t090549-000003-060AF0_ll_gd_GEO-IRWIN.nc,0.0017845761631612,train
239,KENNETH,ep132023,2023-09-21 14:08:28,rcm2-sclnd-owi-cm-20230921t140828-20230921t140945-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,2.4,145000.0,12.322564579203204,20,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep132023/rcm2-sclnd-owi-cm-20230921t140828-20230921t140945-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep132023/IRWIN/rcm2-sclnd-owi-cm-20230921t140828-20230921t140945-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
241,DOKSURI,wp052023,2023-07-24 09:51:34,rcm3-sc50mc-owi-cm-20230724t095134-20230724t095251-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.3,34000.0,48.30116666666667,61,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp052023/rcm3-sc50mc-owi-cm-20230724t095134-20230724t095251-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp052023/IRWIN/rcm3-sc50mc-owi-cm-20230724t095134-20230724t095251-00003-______ll_gd_GEO-IRWIN.nc,0.1553855959209687,train
242,DOKSURI,wp052023,2023-07-25 21:54:40,rcm3-sc50ma-owi-cm-20230725t215440-20230725t215539-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.8,24000.0,49.95867037037037,56,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp052023/rcm3-sc50ma-owi-cm-20230725t215440-20230725t215539-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp052023/IRWIN/rcm3-sc50ma-owi-cm-20230725t215440-20230725t215539-00003-______ll_gd_GEO-IRWIN.nc,0.3210962396430847,train
243,DOKSURI,wp052023,2023-07-26 22:02:36,rcm3-sc50ma-owi-cm-20230726t220236-20230726t220309-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,27000.0,36.04781111070873,42,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp052023/rcm3-sc50ma-owi-cm-20230726t220236-20230726t220309-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp052023/IRWIN/rcm3-sc50ma-owi-cm-20230726t220236-20230726t220309-00003-______ll_gd_GEO-IRWIN.nc,0.2251115360101975,train
244,DOKSURI,wp052023,2023-07-25 10:00:13,rcm3-sc50mc-owi-cm-20230725t100013-20230725t100130-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.8,26000.0,57.4628962962963,63,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp052023/rcm3-sc50mc-owi-cm-20230725t100013-20230725t100130-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp052023/IRWIN/rcm3-sc50mc-owi-cm-20230725t100013-20230725t100130-00003-______ll_gd_GEO-IRWIN.nc,0.0099426386233269,train
246,DOKSURI,wp052023,2023-07-26 22:01:24,s1a-ew-owi-cm-20230726t220124-20230726t220228-000003-05F6DE_ll_gd_GEO-IRWIN.nc,exact_contains,3.0,101000.0,36.21212372703493,42,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp052023/s1a-ew-owi-cm-20230726t220124-20230726t220228-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp052023/IRWIN/s1a-ew-owi-cm-20230726t220124-20230726t220228-000003-05F6DE_ll_gd_GEO-IRWIN.nc,0.032887189292543,train
247,DOKSURI,wp052023,2023-07-23 09:43:06,rcm3-sc50mc-owi-cm-20230723t094306-20230723t094424-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,51000.0,45.150400000007,38,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp052023/rcm3-sc50mc-owi-cm-20230723t094306-20230723t094424-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp052023/IRWIN/rcm3-sc50mc-owi-cm-20230723t094306-20230723t094424-00003-______ll_gd_GEO-IRWIN.nc,0.0124920331421287,train
251,ALPHA,al242020,2020-09-18 06:41:45,s1b-iw-owi-cm-20200918t064235-20200918t064340-000003-02C7F6_ll_gd_GEO-IRWIN.nc,fuzzy_sat_time,5.2,52000.0,24.188677777777777,23,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al242020/s1b-iw-owi-cm-20200918t064145-20200918t064340-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al242020/IRWIN/s1b-iw-owi-cm-20200918t064235-20200918t064340-000003-02C7F6_ll_gd_GEO-IRWIN.nc,0.4647546207775653,test
256,DEBBY,al042024,2024-08-04 11:41:03,rcm2-sclna-owi-cm-20240804t114103-20240804t114218-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,4.2,147000.0,21.41805173695824,26,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al042024/rcm2-sclna-owi-cm-20240804t114103-20240804t114218-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al042024/IRWIN/rcm2-sclna-owi-cm-20240804t114103-20240804t114218-00003-______ll_gd_GEO-IRWIN.nc,0.0166985340981516,train
259,WUTIP,wp022019,2019-02-23 20:23:48,s1b-ew-owi-cm-20190223t202348-20190223t202552-000003-01C2E0_ll_gd_GEO-IRWIN.nc,exact_contains,0.0,15000.0,54.36235925925927,67,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp022019/s1b-ew-owi-cm-20190223t202348-20190223t202552-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp022019/IRWIN/s1b-ew-owi-cm-20190223t202348-20190223t202552-000003-01C2E0_ll_gd_GEO-IRWIN.nc,0.0,test
260,WUTIP,wp022019,2019-02-27 20:40:07,s1a-ew-owi-cm-20190227t204007-20190227t204132-000003-02EA0C_ll_gd_GEO-IRWIN.nc,exact_contains,1.4,53000.0,14.842666666666666,19,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp022019/s1a-ew-owi-cm-20190227t204007-20190227t204132-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp022019/IRWIN/s1a-ew-owi-cm-20190227t204007-20190227t204132-000003-02EA0C_ll_gd_GEO-IRWIN.nc,0.0987890376035691,test
261,DARBY,ep052022,2022-07-14 15:18:57,s1a-ew-owi-cm-20220714t151857-20220714t152046-000003-05438A_ll_gd_GEO-IRWIN.nc,exact_contains,0.7,11000.0,47.16943703703705,45,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep052022/s1a-ew-owi-cm-20220714t151857-20220714t152046-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep052022/IRWIN/s1a-ew-owi-cm-20220714t151857-20220714t152046-000003-05438A_ll_gd_GEO-IRWIN.nc,0.0,val
265,JOYCE,al112024,2024-09-27 20:59:59,rcm3-sclna-owi-cm-20240927t205959-20240927t210114-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,2.4,26000.0,26.91911432930776,23,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al112024/rcm3-sclna-owi-cm-20240927t205959-20240927t210114-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al112024/IRWIN/rcm3-sclna-owi-cm-20240927t205959-20240927t210114-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
266,JOYCE,al112024,2024-09-28 21:08:31,rcm3-sclna-owi-cm-20240928t210831-20240928t210947-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,2.7,86000.0,22.46972708801818,21,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al112024/rcm3-sclna-owi-cm-20240928t210831-20240928t210947-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al112024/IRWIN/rcm3-sclna-owi-cm-20240928t210831-20240928t210947-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
267,JOYCE,al112024,2024-09-29 09:02:07,rcm3-sclnd-owi-cm-20240929t090207-20240929t090323-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,29000.0,20.27904961801294,21,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al112024/rcm3-sclnd-owi-cm-20240929t090207-20240929t090323-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al112024/IRWIN/rcm3-sclnd-owi-cm-20240929t090207-20240929t090323-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
271,CO-MAY,wp112025,2025-07-29 09:54:53,rcm1-sc50mc-owi-cm-20250729t095453-20250729t095545-00003-xxxxx_ll_gd_GEO-IRWIN.nc,exact_contains,1.8,120000.0,55.06666666011788,20,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp112025no_env/rcm1-sc50mc-owi-cm-20250729t095453-20250729t095545-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp112025/IRWIN/rcm1-sc50mc-owi-cm-20250729t095453-20250729t095545-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.0277884002549394,train
272,HECTOR,ep082024,2024-08-26 14:08:48,rcm3-sclnd-owi-cm-20240826t140848-20240826t141004-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,3.4,71000.0,24.8921073897028,23,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep082024/rcm3-sclnd-owi-cm-20240826t140848-20240826t141004-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep082024/IRWIN/rcm3-sclnd-owi-cm-20240826t140848-20240826t141004-00003-______ll_gd_GEO-IRWIN.nc,0.092925430210325,train
274,HECTOR,ep082024,2024-08-28 03:01:31,rcm2-sclnd-owi-cm-20240828t030131-20240828t030246-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.7,9000.0,17.734499033786623,23,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep082024/rcm2-sclnd-owi-cm-20240828t030131-20240828t030246-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep082024/IRWIN/rcm2-sclnd-owi-cm-20240828t030131-20240828t030246-00003-______ll_gd_GEO-IRWIN.nc,0.1878903760356915,train
275,HECTOR,ep082024,2024-08-27 14:16:46,rcm3-sclnd-owi-cm-20240827t141646-20240827t141801-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.0,66000.0,23.4064014777508,22,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep082024/rcm3-sclnd-owi-cm-20240827t141646-20240827t141801-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep082024/IRWIN/rcm3-sclnd-owi-cm-20240827t141646-20240827t141801-00003-______ll_gd_GEO-IRWIN.nc,0.1541108986615678,train
276,HECTOR,ep082024,2024-08-26 02:13:27,rcm3-sc50ma-owi-cm-20240826t021327-20240826t021444-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,2.4,62000.0,20.28222034058288,21,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep082024/rcm3-sc50ma-owi-cm-20240826t021327-20240826t021444-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep082024/IRWIN/rcm3-sc50ma-owi-cm-20240826t021327-20240826t021444-00003-______ll_gd_GEO-IRWIN.nc,0.1310388782664117,train
278,ELIDA,ep092020,2020-08-12 01:49:59,rcm1-sc50ma-owi-cm-20200812t014959-20200812t015243-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,17000.0,37.48851851688698,39,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep092020/rcm1-sc50ma-owi-cm-20200812t014959-20200812t015243-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep092020/IRWIN/rcm1-sc50ma-owi-cm-20200812t014959-20200812t015243-00003-______ll_gd_GEO-IRWIN.nc,0.0627151051625239,test
281,KOMPASU,wp242021,2021-10-11 21:54:14,s1a-iw-owi-cm-20211011t215414-20211011t215508-000003-04BEC0_ll_gd_GEO-IRWIN.nc,fuzzy_sat_time,2.4,144000.0,26.677599999999984,28,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp242021/s1a-iw-owi-cm-20211011t215414-20211011t215558-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp242021/IRWIN/s1a-iw-owi-cm-20211011t215414-20211011t215508-000003-04BEC0_ll_gd_GEO-IRWIN.nc,0.2606755895474825,val
283,BUALOI,wp222019,2019-10-23 08:30:16,rs2-scwa-owi-cm-20191023t083016-20191023t083348-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,20000.0,62.2357925925926,53,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222019/rs2-scwa-owi-cm-20191023t083016-20191023t083348-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp222019/IRWIN/rs2-scwa-owi-cm-20191023t083016-20191023t083348-00003-______ll_gd_GEO-IRWIN.nc,0.0042065009560229,test
284,BUALOI,wp222019,2019-10-24 20:21:09,rs2-scwa-owi-cm-20191024t202109-20191024t202332-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.4,35000.0,53.21488888888889,40,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp222019/rs2-scwa-owi-cm-20191024t202109-20191024t202332-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp222019/IRWIN/rs2-scwa-owi-cm-20191024t202109-20191024t202332-00003-______ll_gd_GEO-IRWIN.nc,0.0,test
287,GERT,al062023,2023-09-03 21:19:14,rcm1-sc50ma-owi-cm-20230903t211914-20230903t212031-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.0,26000.0,27.65236754790357,23,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al062023/rcm1-sc50ma-owi-cm-20230903t211914-20230903t212031-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al062023/IRWIN/rcm1-sc50ma-owi-cm-20230903t211914-20230903t212031-00003-______ll_gd_GEO-IRWIN.nc,0.1087316762268961,train
288,GERT,al062023,2023-09-03 09:31:41,rcm3-sc50ma-owi-cm-20230903t093141-20230903t093259-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,3.0,26000.0,30.61184562691564,26,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al062023/rcm3-sc50ma-owi-cm-20230903t093141-20230903t093259-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al062023/IRWIN/rcm3-sc50ma-owi-cm-20230903t093141-20230903t093259-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
289,MARIAN,sh222021,2021-03-02 23:19:16,rs2-scwa-owi-cm-20210302t231916-20210302t232032-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,101000.0,30.65311187186934,41,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh222021/rs2-scwa-owi-cm-20210302t231916-20210302t232032-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh222021/IRWIN/rs2-scwa-owi-cm-20210302t231916-20210302t232032-00003-______ll_gd_GEO-IRWIN.nc,0.0,val
291,ERNESTO,al052024,2024-08-15 22:46:17,rcm1-sclnc-owi-cm-20240815t224617-20240815t224734-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,69000.0,36.7076511899932,43,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al052024/rcm1-sclnc-owi-cm-20240815t224617-20240815t224734-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al052024/IRWIN/rcm1-sclnc-owi-cm-20240815t224617-20240815t224734-00003-______ll_gd_GEO-IRWIN.nc,0.41427660930529,train
293,ERNESTO,al052024,2024-08-19 09:52:59,rcm3-sclnd-owi-cm-20240819t095259-20240819t095416-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,31000.0,39.808214814722206,40,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al052024/rcm3-sclnd-owi-cm-20240819t095259-20240819t095416-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al052024/IRWIN/rcm3-sclnd-owi-cm-20240819t095259-20240819t095416-00003-______ll_gd_GEO-IRWIN.nc,0.1232632249840662,train
294,ERNESTO,al052024,2024-08-20 09:26:34,rcm1-sclna-owi-cm-20240820t092636-20240820t092753-00003-______ll_gd_GEO-IRWIN.nc,fuzzy_sat_time,1.0,180000.0,23.7700583089622,32,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al052024/rcm1-sclna-owi-cm-20240820t092634-20240820t092733-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al052024/IRWIN/rcm1-sclna-owi-cm-20240820t092636-20240820t092753-00003-______ll_gd_GEO-IRWIN.nc,0.0033142128744423,train
295,ERNESTO,al052024,2024-08-17 10:11:20,rcm2-sc50mc-owi-cm-20240817t101120-20240817t101239-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,54000.0,40.19064074095114,37,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al052024/rcm2-sc50mc-owi-cm-20240817t101120-20240817t101239-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al052024/IRWIN/rcm2-sc50mc-owi-cm-20240817t101120-20240817t101239-00003-______ll_gd_GEO-IRWIN.nc,0.1324410452517527,train
296,ERNESTO,al052024,2024-08-16 10:36:03,rcm1-sc50ma-owi-cm-20240816t103603-20240816t103720-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,54000.0,36.99488571422998,44,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al052024/rcm1-sc50ma-owi-cm-20240816t103603-20240816t103720-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al052024/IRWIN/rcm1-sc50ma-owi-cm-20240816t103603-20240816t103720-00003-______ll_gd_GEO-IRWIN.nc,0.3649458253664754,train
297,ERNESTO,al052024,2024-08-14 22:37:07,rcm1-sclnb-owi-cm-20240814t223707-20240814t223822-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.7,117000.0,28.943852091696456,35,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al052024/rcm1-sclnb-owi-cm-20240814t223707-20240814t223822-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al052024/IRWIN/rcm1-sclnb-owi-cm-20240814t223707-20240814t223822-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
298,ERNESTO,al052024,2024-08-18 22:09:33,rcm3-sclnb-owi-cm-20240818t221028-20240818t221048-00003-______ll_gd_GEO-IRWIN.nc,fuzzy_sat_time,0.0,40000.0,37.67666666658125,35,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al052024/rcm3-sclnb-owi-cm-20240818t220933-20240818t221048-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al052024/IRWIN/rcm3-sclnb-owi-cm-20240818t221028-20240818t221048-00003-______ll_gd_GEO-IRWIN.nc,0.0140216698534098,train
299,ERNESTO,al052024,2024-08-14 10:22:18,rcm1-sclna-owi-cm-20240814t102218-20240814t102334-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,2.8,123000.0,29.196659153317096,33,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al052024/rcm1-sclna-owi-cm-20240814t102218-20240814t102334-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al052024/IRWIN/rcm1-sclna-owi-cm-20240814t102218-20240814t102334-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
301,ERNESTO,al052024,2024-08-13 22:27:43,rcm1-sclnd-owi-cm-20240813t222743-20240813t222858-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.6,92000.0,27.2086849654242,28,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al052024/rcm1-sclnd-owi-cm-20240813t222743-20240813t222858-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al052024/IRWIN/rcm1-sclnd-owi-cm-20240813t222743-20240813t222858-00003-______ll_gd_GEO-IRWIN.nc,0.190057361376673,train
302,ERNESTO,al052024,2024-08-16 22:23:27,rcm2-sc50ma-owi-cm-20240816t222327-20240816t222445-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.3,53000.0,44.71190000000264,42,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al052024/rcm2-sc50ma-owi-cm-20240816t222327-20240816t222445-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al052024/IRWIN/rcm2-sc50ma-owi-cm-20240816t222327-20240816t222445-00003-______ll_gd_GEO-IRWIN.nc,0.132950924155513,train
303,ERNESTO,al052024,2024-08-15 10:29:15,rcm1-sclnc-owi-cm-20240815t102915-20240815t103032-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,97000.0,29.42613165367762,39,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al052024/rcm1-sclnc-owi-cm-20240815t102915-20240815t103032-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al052024/IRWIN/rcm1-sclnc-owi-cm-20240815t102915-20240815t103032-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
304,KIRK,al122024,2024-10-01 20:58:43,rcm1-sclnd-owi-cm-20241001t205843-20241001t210000-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,35000.0,28.32562765413175,33,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al122024/rcm1-sclnd-owi-cm-20241001t205843-20241001t210000-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al122024/IRWIN/rcm1-sclnd-owi-cm-20241001t205843-20241001t210000-00003-______ll_gd_GEO-IRWIN.nc,0.1148502230720203,train
305,KIRK,al122024,2024-10-02 08:36:11,s1a-ew-owi-cm-20241002t083611-20241002t083727-000003-06D630_ll_gd_GEO-IRWIN.nc,exact_contains,0.8,32000.0,36.465770370370365,37,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al122024/s1a-ew-owi-cm-20241002t083611-20241002t083727-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al122024/IRWIN/s1a-ew-owi-cm-20241002t083611-20241002t083727-000003-06D630_ll_gd_GEO-IRWIN.nc,0.4239643084767368,train
